"Dataset","Species","Forced.Fire","Forced.No.Fire","Forced.Simpler.Mod","Discard.Later","One.Top.Mod","Join"
"94","TITR","NA","No","NA","NA","No","94.TITR"
"94","TRBO","NA","No","NA","NA","No","94.TRBO"
"94","VAME","No","NA","Yes","NA","Yes","94.VAME"
"94","VASI","NA","No","NA","NA","No","94.VASI"
"95","ACCI","NA","No","NA","NA","No","95.ACCI"
"95","ACGL","NA","No","NA","NA","No","95.ACGL"
"95","ACMI","No","NA","NA","NA","No","95.ACMI"
"95","AMAL","NA","Yes","NA","NA","No","95.AMAL"
"95","ARUV","No","NA","NA","NA","No","95.ARUV"
"95","ATFI","NA","No","NA","NA","No","95.ATFI"
"95","CAME","NA","No","NA","NA","No","95.CAME"
"95","CARU","No","NA","NA","NA","No","95.CARU"
"95","CEVE","No","NA","NA","NA","Yes","95.CEVE"
"95","CHUM","NA","No","NA","NA","No","95.CHUM"
"95","CLUN","NA","No","NA","NA","No","95.CLUN"
"95","COCA","NA","No","NA","NA","No","95.COCA"
"95","EPAN","No","NA","NA","NA","No","95.EPAN"
"95","GAOV","NA","No","NA","NA","No","95.GAOV"
"95","GASH","NA","No","NA","NA","No","95.GASH"
"95","GOOB","NA","No","NA","NA","No","95.GOOB"
"95","GYDR","NA","No","NA","NA","No","95.GYDR"
"95","HIAL","NA","No","NA","NA","No","95.HIAL"
"95","HODI","NA","No","Yes","NA","No","95.HODI"
"95","LIBO","NA","No","NA","NA","No","95.LIBO"
"95","MANE","NA","No","NA","NA","No","95.MANE"
"95","MEFE","NA","No","NA","NA","No","95.MEFE"
"95","OPHO","NA","No","NA","NA","No","95.OPHO"
"95","PAMY","No","NA","NA","NA","Yes","95.PAMY"
"95","POMU","NA","No","NA","NA","No","95.POMU"
"95","PTAQ","NA","No","NA","NA","No","95.PTAQ"
"95","RULA","NA","No","NA","NA","No","95.RULA"
"95","RUPA","NA","No","NA","NA","No","95.RUPA"
"95","RUPE","NA","No","NA","NA","No","95.RUPE"
"95","RUSP","NA","No","NA","NA","No","95.RUSP"
"95","SOSI","NA","No","NA","NA","No","95.SOSI"
"95","SPBE","NA","No","NA","NA","No","95.SPBE"
"95","TITR","NA","No","NA","NA","No","95.TITR"
"95","TRBO","NA","No","NA","NA","No","95.TRBO"
"95","VAME","No","NA","Yes","NA","Yes","95.VAME"
"95","VASI","NA","No","NA","NA","No","95.VASI"
"96","ACCI","NA","No","NA","NA","No","96.ACCI"
"96","ACGL","NA","No","NA","NA","No","96.ACGL"
"96","ACMI","No","NA","NA","NA","No","96.ACMI"
"96","AMAL","NA","No","NA","NA","No","96.AMAL"
"96","ARUV","No","NA","NA","NA","No","96.ARUV"
"96","ATFI","NA","No","NA","NA","No","96.ATFI"
"96","CAME","NA","No","NA","NA","No","96.CAME"
"96","CARU","No","NA","NA","NA","Yes","96.CARU"
"96","CEVE","No","NA","NA","NA","No","96.CEVE"
"96","CHUM","NA","No","NA","NA","No","96.CHUM"
"96","CLUN","NA","No","NA","NA","No","96.CLUN"
"96","COCA","NA","No","NA","NA","No","96.COCA"
"96","EPAN","No","NA","NA","NA","Yes","96.EPAN"
"96","GAOV","NA","No","NA","NA","No","96.GAOV"
"96","GASH","NA","No","NA","NA","No","96.GASH"
"96","GOOB","NA","No","NA","NA","No","96.GOOB"
"96","GYDR","NA","No","NA","NA","No","96.GYDR"
"96","HIAL","NA","No","NA","NA","No","96.HIAL"
"96","HODI","NA","No","Yes","NA","No","96.HODI"
"96","LIBO","NA","No","NA","NA","No","96.LIBO"
"96","MANE","NA","No","NA","NA","No","96.MANE"
"96","MEFE","NA","No","NA","NA","No","96.MEFE"
"96","OPHO","NA","No","NA","NA","No","96.OPHO"
"96","PAMY","No","NA","NA","NA","Yes","96.PAMY"
"96","POMU","NA","No","NA","NA","No","96.POMU"
"96","PTAQ","NA","No","NA","NA","No","96.PTAQ"
"96","RULA","NA","No","NA","NA","No","96.RULA"
"96","RUPA","NA","No","NA","NA","No","96.RUPA"
"96","RUPE","NA","No","NA","NA","No","96.RUPE"
"96","RUSP","NA","No","NA","NA","No","96.RUSP"
"96","SOSI","NA","No","NA","NA","No","96.SOSI"
"96","SPBE","NA","Yes","NA","NA","No","96.SPBE"
"96","TITR","NA","No","NA","NA","No","96.TITR"
"96","TRBO","NA","No","NA","Yes","NA","96.TRBO"
"96","VAME","No","NA","Yes","NA","Yes","96.VAME"
"96","VASI","NA","No","NA","NA","No","96.VASI"
"97","ACCI","NA","No","NA","NA","No","97.ACCI"
"97","ACGL","NA","No","NA","NA","No","97.ACGL"
"97","ACMI","No","NA","NA","NA","No","97.ACMI"
"97","AMAL","NA","No","NA","NA","No","97.AMAL"
"97","ARUV","No","NA","NA","NA","No","97.ARUV"
"97","ATFI","NA","No","NA","NA","No","97.ATFI"
"97","CAME","NA","No","NA","NA","No","97.CAME"
"97","CARU","No","NA","NA","NA","Yes","97.CARU"
"97","CEVE","No","NA","NA","NA","Yes","97.CEVE"
"97","CHUM","NA","No","NA","NA","No","97.CHUM"
"97","CLUN","NA","No","NA","NA","No","97.CLUN"
"97","COCA","NA","No","NA","NA","No","97.COCA"
"97","EPAN","No","NA","NA","NA","Yes","97.EPAN"
"97","GAOV","NA","No","NA","NA","No","97.GAOV"
"97","GASH","NA","No","NA","NA","No","97.GASH"
"97","GOOB","NA","No","NA","NA","No","97.GOOB"
"97","GYDR","NA","No","NA","NA","No","97.GYDR"
"97","HIAL","NA","No","NA","NA","No","97.HIAL"
"97","HODI","NA","No","Yes","NA","No","97.HODI"
"97","LIBO","NA","No","NA","NA","No","97.LIBO"
"97","MANE","NA","No","NA","NA","No","97.MANE"
"97","MEFE","NA","No","NA","NA","No","97.MEFE"
"97","OPHO","NA","No","NA","NA","Yes","97.OPHO"
"97","PAMY","No","NA","NA","NA","Yes","97.PAMY"
"97","POMU","NA","No","NA","NA","No","97.POMU"
"97","PTAQ","NA","No","NA","NA","No","97.PTAQ"
"97","RULA","NA","No","NA","NA","No","97.RULA"
"97","RUPA","NA","No","NA","NA","No","97.RUPA"
"97","RUPE","NA","No","NA","NA","No","97.RUPE"
"97","RUSP","NA","No","NA","NA","No","97.RUSP"
"97","SOSI","NA","No","NA","NA","No","97.SOSI"
"97","SPBE","NA","Yes","NA","NA","No","97.SPBE"
"97","TITR","NA","No","NA","NA","No","97.TITR"
"97","TRBO","NA","No","NA","Yes","NA","97.TRBO"
"97","VAME","No","NA","Yes","NA","Yes","97.VAME"
"97","VASI","NA","No","NA","NA","No","97.VASI"
"98","ACCI","NA","No","NA","NA","No","98.ACCI"
"98","ACGL","NA","No","NA","NA","No","98.ACGL"
"98","ACMI","No","NA","NA","NA","No","98.ACMI"
"98","AMAL","NA","No","NA","NA","No","98.AMAL"
"98","ARUV","No","NA","NA","NA","No","98.ARUV"
"98","ATFI","NA","No","NA","NA","No","98.ATFI"
"98","CAME","NA","No","NA","NA","No","98.CAME"
"98","CARU","No","NA","NA","NA","No","98.CARU"
"98","CEVE","No","NA","NA","NA","No","98.CEVE"
"98","CHUM","NA","No","NA","NA","No","98.CHUM"
"98","CLUN","NA","No","NA","NA","No","98.CLUN"
"98","COCA","NA","No","NA","NA","No","98.COCA"
"98","EPAN","No","NA","NA","NA","No","98.EPAN"
"98","GAOV","NA","No","NA","NA","No","98.GAOV"
"98","GASH","NA","No","NA","NA","No","98.GASH"
"98","GOOB","NA","No","NA","NA","No","98.GOOB"
"98","GYDR","NA","No","NA","NA","No","98.GYDR"
"98","HIAL","NA","No","NA","NA","No","98.HIAL"
"98","HODI","NA","No","Yes","NA","No","98.HODI"
"98","LIBO","NA","No","NA","NA","No","98.LIBO"
"98","MANE","NA","No","NA","NA","No","98.MANE"
"98","MEFE","NA","No","NA","NA","No","98.MEFE"
"98","OPHO","NA","No","NA","NA","No","98.OPHO"
"98","PAMY","No","NA","NA","NA","Yes","98.PAMY"
"98","POMU","NA","No","NA","NA","No","98.POMU"
"98","PTAQ","NA","No","NA","NA","No","98.PTAQ"
"98","RULA","NA","No","NA","NA","No","98.RULA"
"98","RUPA","NA","No","NA","NA","No","98.RUPA"
"98","RUPE","NA","No","NA","NA","No","98.RUPE"
"98","RUSP","NA","No","NA","NA","No","98.RUSP"
"98","SOSI","NA","No","NA","NA","No","98.SOSI"
"98","SPBE","NA","Yes","NA","NA","No","98.SPBE"
"98","TITR","NA","No","NA","NA","No","98.TITR"
"98","TRBO","NA","No","NA","Yes","NA","98.TRBO"
"98","VAME","No","NA","Yes","NA","Yes","98.VAME"
"98","VASI","NA","No","NA","NA","No","98.VASI"
"99","ACCI","NA","No","NA","NA","No","99.ACCI"
"99","ACGL","NA","No","NA","NA","No","99.ACGL"
"99","ACMI","No","NA","NA","NA","No","99.ACMI"
"99","AMAL","NA","No","NA","NA","No","99.AMAL"
"99","ARUV","No","NA","NA","NA","Yes","99.ARUV"
"99","ATFI","NA","No","NA","NA","No","99.ATFI"
"99","CAME","NA","No","NA","NA","No","99.CAME"
"99","CARU","No","NA","NA","NA","No","99.CARU"
"99","CEVE","No","NA","NA","NA","Yes","99.CEVE"
"99","CHUM","NA","No","NA","NA","No","99.CHUM"
"99","CLUN","NA","No","NA","NA","No","99.CLUN"
"99","COCA","NA","No","NA","NA","No","99.COCA"
"99","EPAN","No","NA","NA","NA","No","99.EPAN"
"99","GAOV","NA","No","NA","NA","No","99.GAOV"
"99","GASH","NA","No","NA","NA","No","99.GASH"
"99","GOOB","NA","No","NA","NA","No","99.GOOB"
"99","GYDR","NA","No","NA","NA","No","99.GYDR"
"99","HIAL","NA","No","NA","NA","No","99.HIAL"
"99","HODI","NA","No","Yes","NA","No","99.HODI"
"99","LIBO","NA","No","NA","NA","No","99.LIBO"
"99","MANE","NA","No","NA","NA","No","99.MANE"
"99","MEFE","NA","No","NA","NA","No","99.MEFE"
"99","OPHO","NA","No","NA","NA","Yes","99.OPHO"
"99","PAMY","No","NA","NA","NA","Yes","99.PAMY"
"99","POMU","NA","No","NA","NA","No","99.POMU"
"99","PTAQ","NA","No","NA","NA","No","99.PTAQ"
"99","RULA","NA","No","NA","NA","No","99.RULA"
"99","RUPA","NA","No","NA","NA","No","99.RUPA"
"99","RUPE","NA","No","NA","NA","No","99.RUPE"
"99","RUSP","NA","No","NA","NA","No","99.RUSP"
"99","SOSI","NA","No","NA","NA","No","99.SOSI"
"99","SPBE","NA","Yes","NA","NA","No","99.SPBE"
"99","TITR","NA","No","NA","NA","No","99.TITR"
"99","TRBO","NA","No","NA","NA","No","99.TRBO"
"99","VAME","No","NA","Yes","NA","Yes","99.VAME"
"99","VASI","NA","No","NA","NA","No","99.VASI"
"100","ACCI","NA","No","NA","NA","No","100.ACCI"
"100","ACGL","NA","No","NA","NA","No","100.ACGL"
"100","ACMI","No","NA","NA","NA","No","100.ACMI"
"100","AMAL","NA","Yes","NA","NA","No","100.AMAL"
"100","ARUV","No","NA","NA","NA","Yes","100.ARUV"
"100","ATFI","NA","No","NA","NA","No","100.ATFI"
"100","CAME","NA","No","NA","NA","No","100.CAME"
"100","CARU","No","NA","NA","NA","Yes","100.CARU"
"100","CEVE","No","NA","NA","NA","Yes","100.CEVE"
"100","CHUM","NA","No","NA","NA","No","100.CHUM"
"100","CLUN","NA","No","NA","NA","No","100.CLUN"
"100","COCA","NA","No","NA","NA","No","100.COCA"
"100","EPAN","No","NA","NA","NA","No","100.EPAN"
"100","GAOV","NA","No","NA","NA","No","100.GAOV"
"100","GASH","NA","No","NA","NA","No","100.GASH"
"100","GOOB","NA","No","NA","NA","No","100.GOOB"
"100","GYDR","NA","No","NA","NA","No","100.GYDR"
"100","HIAL","NA","No","NA","NA","No","100.HIAL"
"100","HODI","NA","No","Yes","NA","No","100.HODI"
"100","LIBO","NA","No","NA","NA","No","100.LIBO"
"100","MANE","NA","No","NA","NA","No","100.MANE"
"100","MEFE","NA","No","NA","NA","No","100.MEFE"
"100","OPHO","NA","No","NA","NA","Yes","100.OPHO"
"100","PAMY","No","NA","NA","NA","Yes","100.PAMY"
"100","POMU","NA","No","NA","NA","No","100.POMU"
"100","PTAQ","NA","No","NA","NA","No","100.PTAQ"
"100","RULA","NA","No","NA","NA","No","100.RULA"
"100","RUPA","NA","No","NA","NA","No","100.RUPA"
"100","RUPE","NA","No","NA","NA","No","100.RUPE"
"100","RUSP","NA","No","NA","NA","No","100.RUSP"
"100","SOSI","NA","No","NA","NA","No","100.SOSI"
"100","SPBE","NA","Yes","NA","NA","No","100.SPBE"
"100","TITR","NA","No","NA","NA","No","100.TITR"
"100","TRBO","NA","No","NA","NA","No","100.TRBO"
"100","VAME","No","NA","Yes","NA","Yes","100.VAME"
"100","VASI","NA","No","NA","NA","No","100.VASI"
